meeting_date,packet,report_dates,vendor_num,vendor,description,invoice_date,amount,gl_account,gl_title
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,763,Mesa County Public Health Regio,17010 PROF SERV,01/07/2026,30.0,60-50-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1469,Mitchell and Company LLC,157787 ACH MACHINERY & EQUIPMENT,12/16/2025,3649.14,10-41-74,MACHINERY & EQUIPMENT
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1469,Mitchell and Company LLC,157787 ACH CAPITAL OUTLAY,12/16/2025,3759.72,60-50-70,CAP OUTLAY-WATER
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1469,Mitchell and Company LLC,157787 ACH CAPITAL OUTLAY,12/16/2025,3649.14,70-51-70,CAPITAL OUTLAY
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1463,New Focus HR,4453 PROF SERV,11/29/2025,87.5,10-41-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1463,New Focus HR,4488 PROF SERV,01/06/2026,750.0,10-41-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1463,New Focus HR,4488 PROF SERV,01/06/2026,750.0,10-42-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1463,New Focus HR,4488 PROF SERV,01/06/2026,750.0,60-50-20,"LEGAL, ENGINEERING &PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1463,New Focus HR,4488 PROF SERV,01/06/2026,750.0,70-51-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1463,New Focus HR,4488 PROF SERV,01/06/2026,750.0,80-52-20,LEGAL. ENGINEERING & PR
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,991,"Norris, Mary",NORRIS-01-20 WATER NORRIS RETIREMENT,01/02/2026,560.0,60-50-44,NORRIS RETIREMENT
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,991,"Norris, Mary",NORRIS-01-20 WASTE WATER NORRIS RETIR,01/02/2026,560.0,70-51-44,NORRIS RETIREMENT
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,125,Paonia Farm & Home Supply Inc,STATEMENT 1 OPERATING SUPPLIES,12/31/2025,5.99,10-41-16,OPERATING SUPPLIES
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,125,Paonia Farm & Home Supply Inc,STATEMENT 1 TOWN HALL EXPENSES,12/31/2025,22.37,10-41-25,TOWN HALL EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,125,Paonia Farm & Home Supply Inc,STATEMENT 1 OPERATING SUPPLIES,12/31/2025,8.35,60-50-16,OPERATING SUPPLIES
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,499,Phonz +,19530 Admin IT Services Costs,01/01/2026,674.36,10-41-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,499,Phonz +,19530 PD IT Services Costs,01/01/2026,674.36,10-42-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,499,Phonz +,19530 WW IT Services Costs,01/01/2026,674.36,70-51-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,499,Phonz +,19530 Trash IT Services Costs,01/01/2026,674.36,80-52-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,499,Phonz +,19530 Water IT Services Costs,01/01/2026,674.37,60-50-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85154 PROF SERV,11/26/2025,300.0,10-41-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85154 PROF SERV,11/26/2025,300.0,10-42-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85154 PROF SERV,11/26/2025,600.0,60-50-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85154 PROF SERV,11/26/2025,600.0,70-51-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85154 PROF SERV,11/26/2025,600.0,80-52-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85169 PROF SERV,12/26/2025,300.0,10-41-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85169 PROF SERV,12/26/2025,300.0,10-42-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85169 PROF SERV,12/26/2025,600.0,60-50-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85169 PROF SERV,12/26/2025,600.0,70-51-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1325,PROFESSIONAL MANAGEMENT,85169 PROF SERV,12/26/2025,600.0,80-52-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1259,"Pye-Barker Fire & Safety, LLC",7627310 DUES & SUBSCRIPTIONS,01/01/2026,20.38,10-41-31,DUES & SUBSCRIPTIONS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1259,"Pye-Barker Fire & Safety, LLC",7627310 DUES & SUBSCRIPTIONS,01/01/2026,20.39,10-42-31,DUES & SUBSCRIPTIONS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1259,"Pye-Barker Fire & Safety, LLC",7627310 DUES & SUBSCRIPTIONS,01/01/2026,40.77,60-50-31,DUES & SUBSCRIPTIONS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1259,"Pye-Barker Fire & Safety, LLC",7627310 DUES & SUBSCRIPTIONS,01/01/2026,40.77,70-51-31,DUES & SUBSCRIPTIONS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1259,"Pye-Barker Fire & Safety, LLC",7627310 DUES & SUBSCRIPTIONS,01/01/2026,40.77,80-52-31,DUES & SUBSCRIPTIONS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,148,Safety-Kleen Corp,98716543 Shop EXPENSE,12/22/2025,77.62,10-45-25,SHOP EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,148,Safety-Kleen Corp,98716543 Shop Supplies,12/22/2025,77.61,10-46-25,SHOP EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,148,Safety-Kleen Corp,98716543 Shop EXPENSE,12/22/2025,77.61,60-50-25,SHOP EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,148,Safety-Kleen Corp,98716543 Shop EXPENSE,12/22/2025,77.61,70-51-25,SHOP EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1170,Shums Coda Associates,19963 PROF SERV,12/15/2025,180.0,10-43-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1270,The Nature Connection,STATEMENT 1 CULTURAL EVENTS,12/17/2025,3900.0,10-46-43,CULTURAL EVENTS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,897,The Place I Go,TPIG 9927 PROF SERV,12/23/2025,11.25,10-41-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,897,The Place I Go,TPIG 9927 PROF SERV,12/23/2025,11.25,60-50-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,897,The Place I Go,TPIG 9927 PROF SERV,12/23/2025,11.25,70-51-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,897,The Place I Go,TPIG 9927 PROF SERV,12/23/2025,11.25,80-52-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1256,The UPS Store #5734,INV 000000000 POSTAGE,01/02/2026,198.37,60-50-17,POSTAGE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1374,T-MOBILE,202401144 12- TMobile Services Admin,01/01/2026,2.3,10-41-29,TELEPHONE & INTERNET
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1374,T-MOBILE,202401144 12- TMobile Services PD,01/01/2026,5.94,10-42-29,TELEPHONE & INTERNET
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1374,T-MOBILE,202401144 12- TMobile Services Water,01/01/2026,1.62,60-50-29,TELEPHONE & INTERNET
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1374,T-MOBILE,202401144 12- TMobile Services Sanitation,01/01/2026,1.6,80-52-29,TELEPHONE & INTERNET
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1351,ULINE,202444625 EQUIPMENT,01/05/2026,846.89,10-41-74,MACHINERY & EQUIPMENT
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1351,ULINE,202444625 EQUIPMENT,01/05/2026,846.89,60-50-77,MACHINERY & EQUIPMENT
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1351,ULINE,202444625 EQUIPMENT,01/05/2026,846.89,70-51-77,MACHINERY & EQUIPMENT
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1351,ULINE,202444625 EQUIPMENT,01/05/2026,846.89,80-52-77,MACHINERY & EQUIPMENT
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT OFFICE SUPPLIES,12/31/2025,116.4,10-41-15,OFFICE SUPPLIES
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT OPERATING SUPPLIES,12/31/2025,116.41,10-41-16,OPERATING SUPPLIES
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT POSTAGE,12/31/2025,329.52,10-41-17,POSTAGE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT PROF SERV,12/31/2025,100.0,10-41-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT VEHICLE EXPENSE,12/31/2025,12.99,10-41-23,VEHICLE EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT DUES & SUBSCRIPTIONS,12/31/2025,170.8,10-41-31,DUES & SUBSCRIPTIONS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT OPERATING SUPPLIES,12/31/2025,880.0,10-42-16,OPERATING SUPPLIES
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT POSTAGE,12/31/2025,7.5,10-42-17,POSTAGE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT PROF SERV,12/31/2025,25.0,10-42-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT TRAINING,12/31/2025,650.0,10-42-26,TRAVEL. MEETINGS & TRAI
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT HUMAN SERVICES,12/31/2025,73.33,10-42-44,HUMAN SERVICES
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT OPERATING SUPPLIES,12/31/2025,36.44,10-45-16,OPERATING SUPPLIES
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT VEHICLE EXPENSE,12/31/2025,107.89,10-45-23,VEHICLE EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT SHOP EXPENSE,12/31/2025,37.76,10-45-25,SHOP EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT SNOW REMOVAL,12/31/2025,386.28,10-45-42,SNOW REMOVAL
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT OPERATING SUPPLIES,12/31/2025,33.68,10-46-16,OPERATING SUPPLIES
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT REPAIRS & MAINTENANCE,12/31/2025,21.99,10-46-22,REPAIRS & MAINTENANCE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT VEHICLE EXPENSE,12/31/2025,10.58,10-46-23,VEHICLE EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT SHOP EXPENSE,12/31/2025,16.46,10-46-25,SHOP EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT OPERATING SUPPLIES,12/31/2025,1122.93,60-50-16,OPERATING SUPPLIES
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT PROF SERV,12/31/2025,25.0,60-50-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT VEHICLE EXPENSES,12/31/2025,218.09,60-50-23,VEHICLE EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT SHOP EXPENSES,12/31/2025,16.46,60-50-25,SHOP EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT DUES & SUBSCRIPTION,12/31/2025,170.8,60-50-31,DUES & SUBSCRIPTIONS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT WATER TANK RELINING,12/31/2025,31.51,60-50-72,CAP OUTLAY-Water Tank Reli
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT PROF SERV,12/31/2025,25.0,70-51-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT VEHICLE EXPENSE,12/31/2025,218.1,70-51-23,VEHICLE EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT SHOP EXPENSE,12/31/2025,16.46,70-51-25,SHOP EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT DUES & SUBSCRIPTION,12/31/2025,170.8,70-51-31,DUES & SUBSCRIPTIONS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT PROF SERV,12/31/2025,25.0,80-52-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT VEHICLE EXPENSE,12/31/2025,136.78,80-52-23,VEHICLE EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT SHOP EXPENSE,12/31/2025,16.46,80-52-25,SHOP EXPENSE
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1371,United Merchants Bank,12-2025 STAT DUES & SUBSRIPTIONS,12/31/2025,170.8,80-52-31,DUES & SUBSCRIPTIONS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,402,USDA Forest Service,BF020408AG0 FEES & PERMITS,01/01/2026,2537.1,60-50-32,FEES & PERMITS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1360,UTILITY NOTIFICATION CENTE,225121060 PROF SERV,12/31/2025,22.56,60-50-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1360,UTILITY NOTIFICATION CENTE,225121060 PROF SERV,12/31/2025,22.56,70-51-20,"LEGAL, ENGINEERING & PR"
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1466,Viaflex,60001712 WATER TANK RELINING,12/30/2025,11250.0,60-50-72,CAP OUTLAY-Water Tank Reli
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,177,Wilmore & Company Inc,12646 West LOOP IMPROVEMENTS,12/23/2025,812.5,60-50-73,CAP OUTLAY-West Loop Impr
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1436,Xpress Bill Pay,INV-XPR03172 FEES & PERMITS,12/31/2025,48.38,60-50-32,FEES & PERMITS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1436,Xpress Bill Pay,INV-XPR03172 FEES & PERMITS,12/31/2025,48.39,70-51-32,FEES & PERMITS
2026-01-13,2026-01-13-evt495,11/25/2025-1/13/2026,1436,Xpress Bill Pay,INV-XPR03172 FEES & PERMITS,12/31/2025,48.39,80-52-32,FEE & PERMITS
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1352,"ADP, INC",710690215 AC Admin Payroll,01/30/2026,65.35,10-41-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1352,"ADP, INC",710690215 AC PD Payroll,01/30/2026,77.02,10-42-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1352,"ADP, INC",710690215 AC WasteWater Payroll,01/30/2026,30.34,70-51-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1352,"ADP, INC",710690215 AC Water Payroll,01/30/2026,30.34,60-50-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1352,"ADP, INC",710690215 AC Sanitation Payroll,01/30/2026,30.35,80-52-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,749,AFLAC,710567 AFLAC ACH,01/26/2026,97.08,10-0225,AFLAC COVERAGE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F VEHICLE,02/01/2026,55.99,10-45-23,VEHICLE EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F SHOP,02/01/2026,46.76,10-45-25,SHOP EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F SHOP,02/01/2026,46.75,10-46-25,SHOP EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F OPERATING,02/01/2026,186.29,10-46-16,OPERATING SUPPLIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F VEHICLE,02/01/2026,56.0,10-46-23,VEHICLE EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F OPERATING,02/01/2026,39.98,60-50-16,OPERATING SUPPLIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F SHOP,02/01/2026,46.75,60-50-25,SHOP EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F VEHICLE,02/01/2026,56.0,70-51-23,VEHICLE EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F SHOP,02/01/2026,46.76,70-51-25,SHOP EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F VEHICLE,02/01/2026,56.0,80-52-23,VEHICLE EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F SHOP,02/01/2026,46.76,80-52-25,SHOP EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1FMD-T36X-3F OPERATING,02/01/2026,39.98,70-51-16,OPERATING SUPPLIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1VLM-W37L-4 OFFICE SUPPLIES,02/01/2026,38.78,10-42-15,OFFICE SUPPLES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1VLM-W37L-9 OFFICE SUPPLIES,02/01/2026,181.27,10-41-15,OFFICE SUPPLIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1VLM-W37L-9 TOWN HALL EXPENSES,02/01/2026,283.93,10-41-25,TOWN HALL EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1VLM-W37L-9 EQUIPMENT,02/01/2026,738.2,10-41-74,MACHINERY & EQUIPMENT
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1341,AMAZON BUSINESS,1VLM-W37L-9 OFFICE SUPPLIES,02/01/2026,65.35,10-42-15,OFFICE SUPPLES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1245,"Archuleta, Benny",ARCH 1-2026 PROFESSIONAL SERVICES,02/01/2026,750.0,60-50-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1245,"Archuleta, Benny",ARCH1-2026 PROFESSIONAL SERVICES,02/01/2026,750.0,70-51-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,654,"Badger Meter, Inc.",80223692 PILOT PROGRAM,01/29/2026,81.44,60-50-70,CAP OUTLAY-WATER
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,2062068612 UTILITIES,02/01/2026,180.69,10-41-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,2062068612 UTILITIES,02/01/2026,180.68,10-42-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,2104532605 UTILITIES,02/01/2026,312.9,10-45-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,2104532605 UTILITIES,02/01/2026,312.9,60-50-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,2104532605 UTILITIES,02/01/2026,312.9,70-51-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,2104532605 UTILITIES,02/01/2026,312.9,80-52-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,2216417876 UTILITIES,02/01/2026,207.19,60-50-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,5717481710 UTILITIES,02/01/2026,526.49,10-46-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,6496903535 UTILITIES,02/01/2026,27.25,10-45-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,6496903535 UTILITIES,02/01/2026,27.26,60-50-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,6496903535 UTILITIES,02/01/2026,27.26,70-51-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,987,Black Hills Energy,6496903535 UTILITIES,02/01/2026,27.26,80-52-28,UTILITIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1307,Bruin Waste,1652476 OPERATING,02/04/2026,119.75,60-50-16,OPERATING SUPPLIES
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1284,Cedar Creek Supply LLC,INV-0726 RENTAL,01/30/2026,1677.32,70-51-14,CHEMICALS
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,673,City Of Grand Junction,104299 PROFESSIONAL SERVICES,01/21/2026,138.0,70-51-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1339,CLOW VALVE COMPANY,PRJ-001163 DUES & SUBSCRIPTIONS,01/30/2026,1200.0,60-50-31,DUES & SUBSCRIPTIONS
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1450,Colorado Complete Clean LLC,1526 Cleaning Services Admin,02/03/2026,700.0,10-41-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1450,Colorado Complete Clean LLC,1526 Cleaning Services PD,02/03/2026,175.0,10-42-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1450,Colorado Complete Clean LLC,1526 Cleaning Services Water,02/03/2026,175.0,60-50-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1450,Colorado Complete Clean LLC,1526 Cleaning Services Sewer,02/03/2026,175.0,70-51-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1450,Colorado Complete Clean LLC,1526 Cleaning Services Trash,02/03/2026,175.0,80-52-20,"LEGAL, ENGINEERING & PR"
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,1340,COUNTRY'S TIRE & AUTO SERV 20064,VEHICLE,07/31/2025,234.31,10-42-23,VEHICLE EXPENSE
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,986,Elevate Fiber,JAN 2026 Internet,02/01/2026,40.0,10-41-29,TELEPHONE & INTERNET
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,986,Elevate Fiber,JAN 2026 INTERNET,02/01/2026,40.0,10-42-29,TELEPHONE & INTERNET
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,986,Elevate Fiber,JAN 2026 Internet,02/01/2026,10.0,10-45-29,TELEPHONE & INTERNET
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,986,Elevate Fiber,JAN 2026 Internet,02/01/2026,10.0,10-46-29,TELEPHONE & INTERNET
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,986,Elevate Fiber,JAN 2026 Internet,02/01/2026,479.31,60-50-29,TELEPHONE & INTERNET
2026-02-10,2026-02-10-evt496,2/1/2026-2/10/2026,986,Elevate Fiber,JAN 2026 Internet,02/01/2026,179.91,70-51-29,TELEPHONE & INTERNET
